location,category,parentCategory,state,lat,lon,dateString,month,year,dayOfWeek,dayOfWeekNum,hour,minute,temperature
"Times Square, New York, United States of America.",Tourist Attractions,Tourist Attractions,New York,40.75728055,-73.9858550354592,2018-03-19T03:57:54.000Z,3,2018,Sunday,6,23,57,18
Arches National Park,Natural attractions,Nature & Outdoors,Utah,38.7315573,-109.563027817151,2018-03-19T03:00:44.000Z,3,2018,Sunday,6,21,0,18
"New York, New York",Cultural attractions and landmarks,Entertainment & Culture,New York,40.7127281,-74.0060152,2018-03-19T02:18:21.000Z,3,2018,Sunday,6,22,18,18
"Chicago, Illinois",Cultural attractions and landmarks,Entertainment & Culture,Illinois,41.8755616,-87.6244212,2018-03-19T02:08:35.000Z,3,2018,Sunday,6,21,8,18
"Houston, Texas",Urban Attractions,Urban & Downtown,Texas,29.7589382,-95.3676974,2018-03-19T02:08:32.000Z,3,2018,Sunday,6,21,8,18
"San Francisco, California",Cultural attractions and landmarks,Entertainment & Culture,California,37.7792808,-122.4192363,2018-03-18T23:32:34.000Z,3,2018,Sunday,6,16,32,18
"Portland, Maine",Urban Attractions,Urban & Downtown,Maine,43.6610277,-70.2548596,2018-03-18T21:38:13.000Z,3,2018,Sunday,6,17,38,18
Yosemite National Park,Natural attractions,Nature & Outdoors,California,37.84054795,-119.516587798025,2018-03-18T20:36:35.000Z,3,2018,Sunday,6,13,36,18
Venice Beach L.A.,Beaches,Beach & Waterfront,Florida,27.1000553,-82.4575967,2018-03-18T19:00:45.000Z,3,2018,Sunday,6,15,0,18
Savannah Historic District,Historic Sites,Historical & Cultural,Georgia,32.0727316,-81.0931576359579,2018-03-18T18:35:09.000Z,3,2018,Sunday,6,14,35,18
California,Travel and Transit,Travel & Transit,California,36.7014631,-118.7559974,2018-03-18T17:35:06.000Z,3,2018,Sunday,6,10,35,18
"Flatiron District, NYC",Attractions,Tourist Attractions,New York,40.7410722,-73.9896534,2018-03-18T17:25:38.000Z,3,2018,Sunday,6,13,25,18
Manhattan Bridge,Landmarks and Monuments,Historical & Cultural,New York,40.7069799,-73.9904662587383,2018-03-18T17:11:37.000Z,3,2018,Sunday,6,13,11,18
"Miami Beach, Florida",Beach and nightlife,Beach & Waterfront,Florida,25.7929198,-80.1353006,2018-03-18T14:01:25.000Z,3,2018,Sunday,6,10,1,18
Brooklyn Bridge,Landmarks and Monuments,Historical & Cultural,New York,40.7010428,-73.9903534,2018-03-18T13:09:09.000Z,3,2018,Sunday,6,9,9,18
"Portland, Maine",Urban Attractions,Urban & Downtown,Maine,43.6610277,-70.2548596,2018-03-18T12:45:53.000Z,3,2018,Sunday,6,8,45,18
"Manhattan, New York",Cultural attractions and landmarks,Entertainment & Culture,New York,40.7896239,-73.9598939,2018-03-18T12:40:08.000Z,3,2018,Sunday,6,8,40,18
Grand Canyon National Park,Natural attractions,Nature & Outdoors,Arizona,36.30785475,-112.292896037024,2018-03-18T08:24:28.000Z,3,2018,Sunday,6,1,24,18
"Chinatown, Manhattan",Cultural attractions,Entertainment & Culture,New York,40.7164913,-73.9962504,2018-03-18T06:32:52.000Z,3,2018,Sunday,6,2,32,18
Grand Canyon National Park,Natural attractions,Nature & Outdoors,Arizona,36.30785475,-112.292896037024,2018-03-18T06:25:49.000Z,3,2018,Saturday,5,23,25,17
Hollywood,Attractions,Tourist Attractions,California,34.093214,-118.3196124,2018-03-18T05:38:42.000Z,3,2018,Saturday,5,22,38,17
Hollywood,Attractions,Tourist Attractions,California,34.093214,-118.3196124,2018-03-18T05:35:02.000Z,3,2018,Saturday,5,22,35,17
Valley of Fire State Park,Natural attractions,Nature & Outdoors,Nevada,36.4987691,-114.519418907281,2018-03-18T01:25:26.000Z,3,2018,Saturday,5,18,25,17
"Cape Elizabeth, Maine",Natural attractions,Nature & Outdoors,Maine,43.563974,-70.200577,2018-03-18T01:13:43.000Z,3,2018,Saturday,5,21,13,17
"Cocoa Beach, Florida",Beaches,Beach & Waterfront,Florida,28.3298487,-80.62054663871,2018-03-18T00:03:11.000Z,3,2018,Saturday,5,20,3,17
"San Francisco, California",Cultural attractions and landmarks,Entertainment & Culture,California,37.7792808,-122.4192363,2018-03-17T23:18:08.000Z,3,2018,Saturday,5,16,18,17
Little Havana,Cultural attractions,Entertainment & Culture,Florida,25.7681503,-80.2334686,2018-03-17T22:52:38.000Z,3,2018,Saturday,5,18,52,17
"Scarborough, Maine",Beaches,Beach & Waterfront,Maine,43.59622635,-70.3300556789045,2018-03-17T21:56:23.000Z,3,2018,Saturday,5,17,56,17
Las Vegas Strip,Entertainment,Entertainment & Culture,Nevada,36.1054097,-115.1731491,2018-03-17T20:59:08.000Z,3,2018,Saturday,5,13,59,17
Arizona,Travel and Transit,Travel & Transit,Arizona,34.395342,-111.7632755,2018-03-17T20:07:36.000Z,3,2018,Saturday,5,13,7,17
"Charleston, South Carolina",Historical,Historical & Cultural,South Carolina,32.7876012,-79.9402728,2018-03-17T19:37:35.000Z,3,2018,Saturday,5,15,37,17
Welcome to Fabulous Las Vegas sign,Casinos and entertainment,Entertainment & Culture,Nevada,36.0820568,-115.172774091272,2018-03-17T18:30:00.000Z,3,2018,Saturday,5,11,30,17
Boston Harbor,Beach,Beach & Waterfront,Massachusetts,42.3417649,-70.9661596,2018-03-17T16:48:54.000Z,3,2018,Saturday,5,12,48,17
"Los Angeles, California",Entertainment and cultural attractions,Entertainment & Culture,California,34.0536909,-118.2427666,2018-03-17T16:38:28.000Z,3,2018,Saturday,5,9,38,17
Lower Antelope Canyon,Natural attractions,Nature & Outdoors,Arizona,36.9031307,-111.4134371,2018-03-17T16:24:51.000Z,3,2018,Saturday,5,10,24,17
Lower Antelope Canyon,Natural attractions,Nature & Outdoors,Arizona,36.9031307,-111.4134371,2018-03-17T16:23:51.000Z,3,2018,Saturday,5,10,23,17
Lower Antelope Canyon,Natural attractions,Nature & Outdoors,Arizona,36.9031307,-111.4134371,2018-03-17T16:22:30.000Z,3,2018,Saturday,5,10,22,17
Lower Antelope Canyon,Natural attractions,Nature & Outdoors,Arizona,36.9031307,-111.4134371,2018-03-17T16:21:21.000Z,3,2018,Saturday,5,10,21,17
Lower Antelope Canyon,Natural attractions,Nature & Outdoors,Arizona,36.9031307,-111.4134371,2018-03-17T16:20:13.000Z,3,2018,Saturday,5,10,20,17
"Mammoth Lakes, California",Natural attractions,Nature & Outdoors,California,37.6268015,-118.846749997302,2018-03-17T15:31:40.000Z,3,2018,Saturday,5,8,31,17
"Las Vegas, Nevada",Casinos and entertainment,Entertainment & Culture,Nevada,36.1662859,-115.149225,2018-03-17T14:26:35.000Z,3,2018,Saturday,5,7,26,17
"Los Angeles, California",Entertainment and cultural attractions,Entertainment & Culture,California,34.0536909,-118.2427666,2018-03-17T14:09:10.000Z,3,2018,Saturday,5,7,9,17
"Page, Arizona",Natural attractions,Nature & Outdoors,Arizona,36.9148305,-111.4572942,2018-03-17T13:59:16.000Z,3,2018,Saturday,5,6,59,17
"Page, Arizona",Natural attractions,Nature & Outdoors,Arizona,36.9148305,-111.4572942,2018-03-17T13:46:57.000Z,3,2018,Saturday,5,6,46,17
"Page, Arizona",Natural attractions,Nature & Outdoors,Arizona,36.9148305,-111.4572942,2018-03-17T13:45:00.000Z,3,2018,Saturday,5,6,45,17
"Miami Beach, Florida",Beach and nightlife,Beach & Waterfront,Florida,25.7929198,-80.1353006,2018-03-17T12:58:04.000Z,3,2018,Saturday,5,8,58,17
Hilton Boston Logan Airport,Travel and Transit,Travel & Transit,Massachusetts,42.3673988,-71.0227931088307,2018-03-17T10:51:54.000Z,3,2018,Saturday,5,6,51,17
"Seattle, Washington",Cultural attractions and outdoors,Entertainment & Culture,Washington,47.6038321,-122.3300624,2018-03-17T09:54:26.000Z,3,2018,Saturday,5,2,54,17
Brooklyn Bridge,Landmarks and Monuments,Historical & Cultural,New York,40.7010428,-73.9903534,2018-03-17T08:42:54.000Z,3,2018,Saturday,5,4,42,17
"Edison, New Jersey",Urban Attractions,Urban & Downtown,New Jersey,40.5382375,-74.3945173450877,2018-03-17T08:17:17.000Z,3,2018,Saturday,5,4,17,17
Grand Canyon National Park,Natural attractions,Nature & Outdoors,Arizona,36.30785475,-112.292896037024,2018-03-17T03:57:40.000Z,3,2018,Friday,4,20,57,16
Golden Gate Bridge,Landmarks and Monuments,Historical & Cultural,California,37.8176155,-122.478312403719,2018-03-17T03:10:02.000Z,3,2018,Friday,4,20,10,16
Horseshoe Bend,Natural attractions,Nature & Outdoors,Arizona,36.880453,-111.5161335,2018-03-17T02:22:04.000Z,3,2018,Friday,4,19,22,16
"Page, Arizona",Natural attractions,Nature & Outdoors,Arizona,36.9148305,-111.4572942,2018-03-17T02:15:27.000Z,3,2018,Friday,4,19,15,16
Horseshoe Bend,Natural attractions,Nature & Outdoors,Arizona,36.880453,-111.5161335,2018-03-17T02:14:00.000Z,3,2018,Friday,4,19,14,16
"Page, Arizona",Natural attractions,Nature & Outdoors,Arizona,36.9148305,-111.4572942,2018-03-17T02:12:19.000Z,3,2018,Friday,4,19,12,16
"New York, New York",Cultural attractions and landmarks,Entertainment & Culture,New York,40.7127281,-74.0060152,2018-03-17T02:08:36.000Z,3,2018,Friday,4,22,8,16
Boston Logan International Airport,Airport,Travel & Transit,Massachusetts,42.3630236,-71.0134079867064,2018-03-17T02:04:19.000Z,3,2018,Friday,4,22,4,16
Monument Valley,Natural attractions,Nature & Outdoors,Arizona,36.9820026,-110.1108327,2018-03-16T23:09:19.000Z,3,2018,Friday,4,17,9,16
"Palo Alto, California",Urban Attractions,Urban & Downtown,California,37.4443293,-122.1598465,2018-03-16T22:54:08.000Z,3,2018,Friday,4,15,54,16
Trump Tower New York,Landmarks and Monuments,Historical & Cultural,New York,40.7623148,-73.9739028212589,2018-03-16T22:45:52.000Z,3,2018,Friday,4,18,45,16
New York,Travel and Transit,Travel & Transit,New York,40.7127281,-74.0060152,2018-03-16T20:23:44.000Z,3,2018,Friday,4,16,23,16
Magnolia Bakery,Dining,Shopping & Dining,Illinois,41.8841686,-87.628214,2018-03-16T17:10:26.000Z,3,2018,Friday,4,12,10,16
Coronado Beach,Beach,Beach & Waterfront,California,32.6834758,-117.185742184956,2018-03-16T17:00:35.000Z,3,2018,Friday,4,10,0,16
"San Francisco, California",Cultural attractions and landmarks,Entertainment & Culture,California,37.7792808,-122.4192363,2018-03-16T15:49:09.000Z,3,2018,Friday,4,8,49,16
American Museum of Natural History,Attractions,Tourist Attractions,New York,40.78109345,-73.974251001475,2018-03-16T15:18:42.000Z,3,2018,Friday,4,11,18,16
"San Francisco, California",Cultural attractions and landmarks,Entertainment & Culture,California,37.7792808,-122.4192363,2018-03-16T14:57:42.000Z,3,2018,Friday,4,7,57,16
Golden Gate Bridge,Landmarks and Monuments,Historical & Cultural,California,37.8176155,-122.478312403719,2018-03-16T14:42:36.000Z,3,2018,Friday,4,7,42,16
"Austin, Texas",Cultural attractions and nightlife,Entertainment & Culture,Texas,30.2711286,-97.7436995,2018-03-16T13:40:33.000Z,3,2018,Friday,4,8,40,16
Brooklyn Bridge,Landmarks and Monuments,Historical & Cultural,New York,40.7010428,-73.9903534,2018-03-16T13:02:00.000Z,3,2018,Friday,4,9,2,16
"San Francisco, California",Cultural attractions and landmarks,Entertainment & Culture,California,37.7792808,-122.4192363,2018-03-16T11:53:11.000Z,3,2018,Friday,4,4,53,16
Yosemite National Park,Natural attractions,Nature & Outdoors,California,37.84054795,-119.516587798025,2018-03-16T05:56:55.000Z,3,2018,Thursday,3,22,56,15
"Mountain Village, Colorado",Skiing,Sports & Recreation,Colorado,37.9313827,-107.8564531,2018-03-16T04:54:17.000Z,3,2018,Thursday,3,22,54,15
The Broad,Museums,Education & Culture,Georgia,33.9470643,-82.7065262,2018-03-16T04:39:17.000Z,3,2018,Friday,4,0,39,16
"San Francisco, California",Cultural attractions and landmarks,Entertainment & Culture,California,37.7792808,-122.4192363,2018-03-16T04:16:13.000Z,3,2018,Thursday,3,21,16,15
"Seattle, Washington",Cultural attractions and outdoors,Entertainment & Culture,Washington,47.6038321,-122.3300624,2017-10-26T09:13:22.000Z,10,2017,Thursday,3,2,13,26
Grand Canyon National Park,Natural attractions,Nature & Outdoors,Arizona,36.30785475,-112.292896037024,2018-03-16T02:34:18.000Z,3,2018,Thursday,3,19,34,15
Walt Disney World,Theme parks,Amusement & Theme Parks,Florida,28.4057598,-81.5834365,2018-03-16T01:58:11.000Z,3,2018,Thursday,3,21,58,15
"Charlotte, North Carolina",Urban Attractions,Urban & Downtown,North Carolina,35.2270869,-80.8431268,2018-03-16T00:06:59.000Z,3,2018,Thursday,3,20,6,15
"Seattle, Washington",Cultural attractions and outdoors,Entertainment & Culture,Washington,47.6038321,-122.3300624,2018-03-15T23:09:27.000Z,3,2018,Thursday,3,16,9,15
"Big Sur, California",Natural attractions,Nature & Outdoors,California,36.270241,-121.8074545,2018-03-15T22:16:19.000Z,3,2018,Thursday,3,15,16,15
"Big Sur, California",Natural attractions,Nature & Outdoors,California,36.270241,-121.8074545,2018-03-15T20:36:30.000Z,3,2018,Thursday,3,13,36,15
"Three Rivers, California",Natural attractions,Nature & Outdoors,California,36.4204965,-118.880338966976,2018-03-15T16:17:19.000Z,3,2018,Thursday,3,9,17,15
Golden Gate Park,Natural attractions,Nature & Outdoors,California,37.7693681,-122.482183711177,2018-03-15T16:07:23.000Z,3,2018,Thursday,3,9,7,15
Valley of Fire,Natural attractions,Nature & Outdoors,Nevada,39.5303776,-119.7133061,2018-03-15T15:14:37.000Z,3,2018,Thursday,3,8,14,15
"San Francisco, California",Cultural attractions and landmarks,Entertainment & Culture,California,37.7792808,-122.4192363,2018-03-15T13:41:18.000Z,3,2018,Thursday,3,6,41,15
Grand Canyon National Park,Natural attractions,Nature & Outdoors,Arizona,36.30785475,-112.292896037024,2018-03-15T13:38:20.000Z,3,2018,Thursday,3,6,38,15
"Telluride, Colorado",Skiing,Sports & Recreation,Colorado,37.9374939,-107.8122852,2018-03-15T13:33:45.000Z,3,2018,Thursday,3,7,33,15
"Times Square, New York City",Attractions,Tourist Attractions,New York,40.75728055,-73.9858550354592,2018-03-15T12:49:34.000Z,3,2018,Thursday,3,8,49,15
Brooklyn Bridge,Landmarks and Monuments,Historical & Cultural,New York,40.7010428,-73.9903534,2018-03-15T12:01:24.000Z,3,2018,Thursday,3,8,1,15
Venice Beach L.A.,Beaches,Beach & Waterfront,Florida,27.1000553,-82.4575967,2018-03-15T11:15:17.000Z,3,2018,Thursday,3,7,15,15
Florida,Travel and Transit,Travel & Transit,Florida,27.7567667,-81.4639835,2018-03-15T10:57:46.000Z,3,2018,Thursday,3,6,57,15
"Mercer Island, Washington",Residential,Residential,Washington,47.5766324,-122.2276378,2018-03-15T08:38:04.000Z,3,2018,Thursday,3,1,38,15
"San Francisco, California",Cultural attractions and landmarks,Entertainment & Culture,California,37.7792808,-122.4192363,2018-03-15T07:11:15.000Z,3,2018,Thursday,3,0,11,15
"St. Augustine, Florida",Historical,Historical & Cultural,Florida,29.8946952,-81.3145395,2018-03-15T06:34:44.000Z,3,2018,Thursday,3,2,34,15
"Key West, Florida",Beach and nightlife,Beach & Waterfront,Florida,24.5625566,-81.7724368,2018-03-15T05:39:04.000Z,3,2018,Thursday,3,1,39,15
"Sequoia National Park, California",Natural attractions,Nature & Outdoors,California,36.49584065,-118.559919384386,2018-03-15T05:22:16.000Z,3,2018,Wednesday,2,22,22,14
"Times Square, New York, United States of America.",Tourist Attractions,Tourist Attractions,New York,40.75728055,-73.9858550354592,2018-03-15T03:35:04.000Z,3,2018,Wednesday,2,23,35,14
"Seattle, Washington",Cultural attractions and outdoors,Entertainment & Culture,Washington,47.6038321,-122.3300624,2018-03-15T01:26:30.000Z,3,2018,Wednesday,2,18,26,14
"Tulsa, Oklahoma",Urban Attractions,Urban & Downtown,Oklahoma,36.1556805,-95.9929113,2018-03-14T23:39:48.000Z,3,2018,Wednesday,2,18,39,14
John A. Roebling Suspension Bridge,Bridges,Landmarks,Kentucky,39.0942615,-84.5101901,2018-03-14T23:23:33.000Z,3,2018,Wednesday,2,19,23,14
"Meatpacking District, Manhattan",Cultural attractions,Entertainment & Culture,New York,40.7408029,-74.0080691,2018-03-14T22:29:05.000Z,3,2018,Wednesday,2,18,29,14
"Pebble Beach, California",Natural attractions,Nature & Outdoors,California,36.5672414,-121.9442134,2018-03-14T20:58:36.000Z,3,2018,Wednesday,2,13,58,14
Empire State Building,Attractions,Tourist Attractions,New York,40.7484284,-73.9856546198733,2018-03-14T20:14:40.000Z,3,2018,Wednesday,2,16,14,14
"Imperial Beach, California",Beaches,Beach & Waterfront,California,32.5839444,-117.1130849,2018-03-14T20:12:51.000Z,3,2018,Wednesday,2,13,12,14
Market Street (San Francisco),Urban Area,Urban & Downtown,California,37.7663455,-122.4305679,2018-03-14T20:01:54.000Z,3,2018,Wednesday,2,13,1,14
"San Francisco, California",Cultural attractions and landmarks,Entertainment & Culture,California,37.7792808,-122.4192363,2018-03-14T15:59:33.000Z,3,2018,Wednesday,2,8,59,14
"Las Vegas, Nevada",Casinos and entertainment,Entertainment & Culture,Nevada,36.1662859,-115.149225,2018-03-14T15:39:22.000Z,3,2018,Wednesday,2,8,39,14
Lake Tohopekaliga,Water Activities,Nature & Outdoors,Florida,28.21808,-81.3944884512227,2018-03-14T14:39:45.000Z,3,2018,Wednesday,2,10,39,14
Golden Gate Bridge,Landmarks and Monuments,Historical & Cultural,California,37.8176155,-122.478312403719,2018-03-14T13:25:12.000Z,3,2018,Wednesday,2,6,25,14
"Kissimmee, Florida",Theme parks,Amusement & Theme Parks,Florida,28.2918995,-81.4075838,2018-03-14T12:51:50.000Z,3,2018,Wednesday,2,8,51,14
"Burlington, Massachusetts",Residential,Residential,Massachusetts,42.5048167,-71.1956111,2018-03-14T12:26:28.000Z,3,2018,Wednesday,2,8,26,14
Dali Museum,Museums,Education & Culture,Florida,27.7659874,-82.6314611426675,2018-03-14T10:28:29.000Z,3,2018,Wednesday,2,6,28,14
"Orlando, Florida",Theme parks,Amusement & Theme Parks,Florida,28.5421097,-81.3790388,2018-03-14T08:58:42.000Z,3,2018,Wednesday,2,4,58,14
"San Francisco, California",Cultural attractions and landmarks,Entertainment & Culture,California,37.7792808,-122.4192363,2018-03-14T06:48:25.000Z,3,2018,Tuesday,1,23,48,13
"Imperial Beach, California",Beaches,Beach & Waterfront,California,32.5839444,-117.1130849,2018-03-14T04:45:25.000Z,3,2018,Tuesday,1,21,45,13
"Financial District, Manhattan",Urban Area,Urban & Downtown,New York,40.7076124,-74.009378,2018-03-14T00:45:37.000Z,3,2018,Tuesday,1,20,45,13
Pebble Beach 17 Mile Drive,Beaches,Beach & Waterfront,California,36.5745667,-121.9128342,2018-03-14T00:08:45.000Z,3,2018,Tuesday,1,17,8,13
Antelope Canyon,Natural attractions,Nature & Outdoors,Utah,40.4483677,-112.62115,2018-03-13T23:23:56.000Z,3,2018,Tuesday,1,17,23,13
Monument Valley,Natural attractions,Nature & Outdoors,Arizona,36.9820026,-110.1108327,2018-03-13T22:39:04.000Z,3,2018,Tuesday,1,16,39,13
"Edison, New Jersey",Urban Attractions,Urban & Downtown,New Jersey,40.5382375,-74.3945173450877,2018-03-13T21:35:42.000Z,3,2018,Tuesday,1,17,35,13
Arches National Park,Natural attractions,Nature & Outdoors,Utah,38.7315573,-109.563027817151,2018-03-13T20:12:53.000Z,3,2018,Tuesday,1,14,12,13
"Boston, Massachusetts",Cultural attractions and education,Education & Culture,Massachusetts,42.3602534,-71.0582912,2018-03-13T16:09:21.000Z,3,2018,Tuesday,1,12,9,13
Brevard Zoo,Zoos,Entertainment & Culture,Florida,28.22549745,-80.7147251261002,2018-03-13T15:48:55.000Z,3,2018,Tuesday,1,11,48,13
"Cocoa Beach, Florida",Beaches,Beach & Waterfront,Florida,28.3298487,-80.62054663871,2018-03-13T15:33:16.000Z,3,2018,Tuesday,1,11,33,13
"Austin, Texas",Cultural attractions and nightlife,Entertainment & Culture,Texas,30.2711286,-97.7436995,2018-03-13T15:02:24.000Z,3,2018,Tuesday,1,10,2,13
Universal Orlando Resort,Attractions,Tourist Attractions,Florida,28.47086385,-81.4678007930985,2018-03-13T13:43:41.000Z,3,2018,Tuesday,1,9,43,13
Seaport Hotel & World Trade Center,Hotels and Resorts,Travel & Hospitality,Massachusetts,42.3519265,-71.0401273104037,2018-03-13T11:45:52.000Z,3,2018,Tuesday,1,7,45,13
Washington Dulles International Airport,Airport,Travel & Transit,Virginia,38.9522097,-77.4534242937754,2018-03-13T04:21:50.000Z,3,2018,Tuesday,1,0,21,13
Golden Gate Bridge,Landmarks and Monuments,Historical & Cultural,California,37.8176155,-122.478312403719,2018-03-13T03:28:03.000Z,3,2018,Monday,0,20,28,12
Saks Fifth Avenue,Shopping,Shopping & Dining,Nevada,36.1267364,-115.1723945,2018-03-12T22:55:30.000Z,3,2018,Monday,0,15,55,12
Grand Canyon National Park,Natural attractions,Nature & Outdoors,Arizona,36.30785475,-112.292896037024,2018-03-12T22:51:04.000Z,3,2018,Monday,0,15,51,12
Valley of Fire State Park,Natural attractions,Nature & Outdoors,Nevada,36.4987691,-114.519418907281,2018-03-12T21:40:50.000Z,3,2018,Monday,0,14,40,12
"Financial District, Manhattan",Urban Area,Urban & Downtown,New York,40.7076124,-74.009378,2018-03-12T20:45:10.000Z,3,2018,Monday,0,16,45,12
"Wynwood Arts District, Miami, Florida",Urban Attractions,Urban & Downtown,Florida,25.800645,-80.19908,2018-03-12T19:58:22.000Z,3,2018,Monday,0,15,58,12
"Folsom, California",Residential,Residential,California,38.6779591,-121.1760583,2018-03-12T19:17:56.000Z,3,2018,Monday,0,12,17,12
"Los Angeles, California",Entertainment and cultural attractions,Entertainment & Culture,California,34.0536909,-118.2427666,2018-03-12T19:03:38.000Z,3,2018,Monday,0,12,3,12
World Trade Center,Landmarks and Monuments,Historical & Cultural,New York,40.7118914,-74.0126129,2018-03-12T18:30:02.000Z,3,2018,Monday,0,14,30,12
"Huntington Beach, California",Beaches,Beach & Waterfront,California,33.6783336,-118.0000166,2018-03-12T15:41:54.000Z,3,2018,Monday,0,8,41,12
Huntington Beach - Main Street,Beaches,Beach & Waterfront,California,33.6572272,-118.0019701,2018-03-12T15:22:07.000Z,3,2018,Monday,0,8,22,12
North Lake Tahoe,Water Activities,Nature & Outdoors,California,39.0885405,-120.050352773017,2018-03-12T14:59:48.000Z,3,2018,Monday,0,7,59,12
"Chicago, Illinois",Cultural attractions and landmarks,Entertainment & Culture,Illinois,41.8755616,-87.6244212,2018-03-12T12:08:40.000Z,3,2018,Monday,0,7,8,12
Yosemite National Park,Natural attractions,Nature & Outdoors,California,37.84054795,-119.516587798025,2018-03-12T08:12:02.000Z,3,2018,Monday,0,1,12,12
Horseshoe Bend,Natural attractions,Nature & Outdoors,Arizona,36.880453,-111.5161335,2018-03-12T07:16:35.000Z,3,2018,Monday,0,0,16,12
Brooklyn Bridge,Landmarks and Monuments,Historical & Cultural,New York,40.7010428,-73.9903534,2018-03-12T06:20:41.000Z,3,2018,Monday,0,2,20,12
Badwater Basin,Natural attractions,Nature & Outdoors,California,36.2302592,-116.767444133304,2018-03-12T05:29:36.000Z,3,2018,Sunday,6,22,29,11
Brooklyn Bridge,Landmarks and Monuments,Historical & Cultural,New York,40.7010428,-73.9903534,2018-03-12T02:23:52.000Z,3,2018,Sunday,6,22,23,11
McWay Falls,Natural attractions,Nature & Outdoors,California,36.1578211,-121.6723958,2018-03-11T21:24:05.000Z,3,2018,Sunday,6,14,24,11
Universal Studios Hollywood,Entertainment,Entertainment & Culture,California,34.13917485,-118.35430470886,2018-03-11T19:19:26.000Z,3,2018,Sunday,6,12,19,11
Mojave National Preserve,Natural attractions,Nature & Outdoors,California,35.09586715,-115.539653534051,2018-03-11T18:55:41.000Z,3,2018,Sunday,6,11,55,11
Red Rock Canyon State Park,Natural attractions,Nature & Outdoors,California,35.38152375,-117.979267473107,2018-03-11T18:00:10.000Z,3,2018,Sunday,6,11,0,11
Golden Gate Park,Natural attractions,Nature & Outdoors,California,37.7693681,-122.482183711177,2018-03-11T14:59:47.000Z,3,2018,Sunday,6,7,59,11
Greenwich Street,Urban Area,Urban & Downtown,California,37.7985573,-122.4390608,2018-03-11T14:57:15.000Z,3,2018,Sunday,6,7,57,11
"Manhattan, New York",Cultural attractions and landmarks,Entertainment & Culture,New York,40.7896239,-73.9598939,2018-03-11T14:51:18.000Z,3,2018,Sunday,6,10,51,11
New York,Travel and Transit,Travel & Transit,New York,40.7127281,-74.0060152,2018-03-11T14:36:47.000Z,3,2018,Sunday,6,10,36,11
"Elk City, Oklahoma",Natural attractions,Nature & Outdoors,Oklahoma,35.4119944,-99.4042592,2018-03-11T14:32:58.000Z,3,2018,Sunday,6,9,32,11
Excalibur Hotel Casino,Casinos,Entertainment & Culture,Nevada,36.09887295,-115.175608405228,2018-03-11T14:11:23.000Z,3,2018,Sunday,6,7,11,11
"Miami, Florida",Beach and nightlife,Beach & Waterfront,Florida,25.7742658,-80.1936589,2018-03-11T13:35:52.000Z,3,2018,Sunday,6,9,35,11
Brooklyn Bridge,Landmarks and Monuments,Historical & Cultural,New York,40.7010428,-73.9903534,2018-03-11T12:15:24.000Z,3,2018,Sunday,6,8,15,11
"Times Square, New York City",Attractions,Tourist Attractions,New York,40.75728055,-73.9858550354592,2018-03-11T04:16:49.000Z,3,2018,Saturday,5,23,16,10
Venice Beach L.A.,Beaches,Beach & Waterfront,Florida,27.1000553,-82.4575967,2018-03-11T02:48:54.000Z,3,2018,Saturday,5,21,48,10
"Miami, Florida",Beach and nightlife,Beach & Waterfront,Florida,25.7742658,-80.1936589,2018-03-11T02:08:19.000Z,3,2018,Saturday,5,21,8,10
National September 11 Memorial & Museum,Historical,Historical & Cultural,New York,40.7112588,-74.0132954632258,2018-03-11T02:07:02.000Z,3,2018,Saturday,5,21,7,10
"Miami Beach, Florida",Beach and nightlife,Beach & Waterfront,Florida,25.7929198,-80.1353006,2018-03-11T00:17:44.000Z,3,2018,Saturday,5,19,17,10
9/11 Tribute Museum,Museums,Education & Culture,New York,40.7079432,-74.0137633,2018-03-10T23:47:02.000Z,3,2018,Saturday,5,18,47,10
Rockefeller Center,Landmarks and Monuments,Historical & Cultural,New York,40.75925755,-73.9799568611638,2018-03-10T23:34:16.000Z,3,2018,Saturday,5,18,34,10
Grand Canyon National Park,Natural attractions,Nature & Outdoors,Arizona,36.30785475,-112.292896037024,2018-03-10T22:13:09.000Z,3,2018,Saturday,5,15,13,10
The Cheesecake Factory,Dining,Shopping & Dining,Arizona,33.6332898,-112.2361287,2018-03-10T22:06:28.000Z,3,2018,Saturday,5,15,6,10
Grand Canyon Skywalk,Natural attractions,Nature & Outdoors,Arizona,36.0120252,-113.811046780592,2018-03-10T21:59:38.000Z,3,2018,Saturday,5,14,59,10
1 Hotel Brooklyn Bridge,Other,Miscellaneous,New York,40.7023377,-73.9955236112589,2018-03-10T21:48:46.000Z,3,2018,Saturday,5,16,48,10
Rainbow Bridge National Monument,Natural Wonders,Nature & Outdoors,Utah,37.07809455,-110.965509618568,2018-03-10T20:49:08.000Z,3,2018,Saturday,5,13,49,10
"Boston, Massachusetts",Cultural attractions and education,Education & Culture,Massachusetts,42.3602534,-71.0582912,2018-03-10T20:12:03.000Z,3,2018,Saturday,5,15,12,10
Grand Canyon National Park,Natural attractions,Nature & Outdoors,Arizona,36.30785475,-112.292896037024,2018-03-10T19:59:41.000Z,3,2018,Saturday,5,12,59,10
"Manhattan, New York",Cultural attractions and landmarks,Entertainment & Culture,New York,40.7896239,-73.9598939,2018-03-10T18:08:38.000Z,3,2018,Saturday,5,13,8,10
